Area,Year,Geo Type Name,Annual vehicle miles traveled,Annual vehicle miles traveled (cars),Annual vehicle miles traveled (trucks),Asthma emergency department visits due to PM2.5,Asthma emergency departments visits due to Ozone,Asthma hospitalizations due to Ozone,Boiler Emissions- Total NOx Emissions,Boiler Emissions- Total PM2.5 Emissions,Boiler Emissions- Total SO2 Emissions,Cardiac and respiratory deaths due to Ozone,Cardiovascular hospitalizations due to PM2.5 (age 40+),Deaths due to PM2.5,Fine particles (PM 2.5),Nitrogen dioxide (NO2),Outdoor Air Toxics - Benzene,Outdoor Air Toxics - Formaldehyde,Ozone (O3),Respiratory hospitalizations due to PM2.5 (age 20+)
Northeast Bronx,2015,UHF42,,,,,,,33.3,0.3,1.6,,,,9.633333333333333,19.566666666666666,,,29.9,
Northeast Bronx,2016,UHF34,,,,,,,,,,,,,7.933333333333334,17.8,,,33.2,
Northeast Bronx,2016,UHF42,,,,,,,,,,,,,7.933333333333334,17.8,,,33.2,
Northeast Bronx,2017,UHF34,,,,,,,,,,,,,8.299999999999999,19.9,,,29.0,
Northeast Bronx,2017,UHF42,,,,78.5,104.95,19.95,,,,6.2,18.5,47.3,8.299999999999999,19.9,,,29.0,15.4
Northeast Bronx,2018,UHF34,,,,,,,,,,,,,7.8,16.866666666666667,,,31.2,
Northeast Bronx,2018,UHF42,,,,,,,,,,,,,7.8,16.866666666666667,,,31.2,
Northeast Bronx,2019,UHF34,,,,,,,,,,,,,7.2,15.366666666666667,,,30.3,
Northeast Bronx,2019,UHF42,47.7,42.7,3.9,58.5,85.5,15.5,,,,6.0,10.0,39.0,7.2,15.366666666666667,,,30.3,10.0
Northeast Bronx,2020,UHF34,,,,,,,,,,,,,6.633333333333333,17.233333333333334,,,30.9,
Northeast Bronx,2020,UHF42,,,,,,,,,,,,,6.633333333333333,17.233333333333334,,,30.9,
Northeast Bronx,2021,UHF34,,,,,,,,,,,,,7.1000000000000005,15.866666666666667,,,30.4,
Northeast Bronx,2021,UHF42,,,,,,,,,,,,,7.1000000000000005,15.866666666666667,,,30.4,
Northeast Bronx,2022,UHF34,,,,,,,,,,,,,6.8,16.099999999999998,,,32.2,
Northeast Bronx,2022,UHF42,,,,,,,,,,,,,6.8,16.1,,,32.2,
Northern SI,2009,UHF34,,,,,,,,,,,,,10.700000000000001,19.966666666666665,,,25.8,
Northern SI,2010,UHF34,,,,,,,,,,,,,9.766666666666667,18.433333333333334,,,31.599999999999998,
Northern SI,2011,UHF34,,,,,,,,,,,,,10.799999999999999,20.133333333333336,,,32.4,
Northern SI,2012,UHF34,,,,,,,,,,,,,8.799999999999999,16.866666666666667,,,32.4,
Northern SI,2013,UHF34,,,,,,,,,,,,,9.033333333333333,16.966666666666665,,,30.0,
Northern SI,2014,UHF34,,,,,,,,,,,,,9.433333333333334,17.066666666666666,,,30.8,
Northern SI,2015,UHF34,,,,,,,,,,,,,8.466666666666667,16.400000000000002,,,31.2,
Northern SI,2016,UHF34,,,,,,,,,,,,,7.533333333333334,15.9,,,33.9,
Northern SI,2017,UHF34,,,,,,,,,,,,,7.466666666666668,15.766666666666666,,,28.2,
Northern SI,2018,UHF34,,,,,,,,,,,,,7.333333333333333,15.5,,,29.4,
Northern SI,2019,UHF34,,,,,,,,,,,,,6.766666666666666,15.066666666666668,,,28.5,
Northern SI,2020,UHF34,,,,,,,,,,,,,6.6000000000000005,14.233333333333334,,,27.9,
Northern SI,2021,UHF34,,,,,,,,,,,,,7.0,15.166666666666666,,,28.9,
Northern SI,2022,UHF34,,,,,,,,,,,,,5.933333333333334,13.533333333333331,,,34.6,
Park Slope and Carroll Gardens,2005,CD,68.1,64.2,3.5,,,,,,,,,,,,,,,
Park Slope and Carroll Gardens,2009,CD,,,,,,,,,,,,,12.4,28.400000000000002,,,23.4,
Park Slope and Carroll Gardens,2010,CD,66.7,61.6,3.4,,,,,,,,,,11.299999999999999,25.53333333333333,,,28.85,
Park Slope and Carroll Gardens,2011,CD,,,,,,,,,,,,,12.433333333333332,26.633333333333336,1.5,2.1,29.9,
Park Slope and Carroll Gardens,2012,CD,,,,,,,,,,,,,10.5,23.066666666666666,,,31.0,
Park Slope and Carroll Gardens,2013,CD,,,,,,,,,,,,,10.466666666666667,23.233333333333334,,,28.4,
Park Slope and Carroll Gardens,2014,CD,,,,,,,,,,,,,10.933333333333332,22.8,,,29.7,
Park Slope and Carroll Gardens,2015,CD,,,,,,,,,,,,,10.066666666666668,21.633333333333336,,,30.0,
Park Slope and Carroll Gardens,2016,CD,,,,,,,,,,,,,9.333333333333334,21.133333333333333,,,32.3,
Park Slope and Carroll Gardens,2017,CD,,,,,,,,,,,,,9.033333333333333,20.8,,,28.3,
Park Slope and Carroll Gardens,2018,CD,,,,,,,,,,,,,8.833333333333334,21.599999999999998,,,28.6,
Park Slope and Carroll Gardens,2019,CD,93.0,85.9,4.6,,,,,,,,,,8.433333333333334,21.066666666666666,,,27.6,
Park Slope and Carroll Gardens,2020,CD,,,,,,,,,,,,,7.566666666666666,19.866666666666664,,,28.7,
Park Slope and Carroll Gardens,2021,CD,,,,,,,,,,,,,7.833333333333333,18.933333333333334,,,28.9,
Park Slope and Carroll Gardens,2022,CD,,,,,,,,,,,,,6.900000000000001,17.766666666666666,,,32.9,
Parkchester and Soundview,2005,CD,54.8,50.7,3.7,,,,,,,,,,,,,,,
Parkchester and Soundview,2009,CD,,,,,,,,,,,,,11.700000000000001,24.933333333333337,,,25.6,
Parkchester and Soundview,2010,CD,63.2,56.7,5.0,,,,,,,,,,10.866666666666667,22.366666666666664,,,30.75,
Parkchester and Soundview,2011,CD,,,,,,,,,,,,,11.966666666666667,23.53333333333333,1.4,2.1,33.6,
Parkchester and Soundview,2012,CD,,,,,,,,,,,,,9.933333333333334,20.633333333333336,,,34.9,
Parkchester and Soundview,2013,CD,,,,,,,,,,,,,10.066666666666668,20.0,,,31.5,
Parkchester and Soundview,2014,CD,,,,,,,,,,,,,10.0,20.933333333333334,,,31.3,
Parkchester and Soundview,2015,CD,,,,,,,,,,,,,9.6,20.099999999999998,,,31.2,
Parkchester and Soundview,2016,CD,,,,,,,,,,,,,7.966666666666666,18.866666666666667,,,33.3,
Parkchester and Soundview,2017,CD,,,,,,,,,,,,,8.4,20.333333333333332,,,29.3,
Parkchester and Soundview,2018,CD,,,,,,,,,,,,,7.8999999999999995,18.53333333333333,,,31.1,
Parkchester and Soundview,2019,CD,74.0,65.9,6.3,,,,,,,,,,7.366666666666667,17.099999999999998,,,30.3,
Parkchester and Soundview,2020,CD,,,,,,,,,,,,,6.933333333333334,17.633333333333333,,,31.7,
Parkchester and Soundview,2021,CD,,,,,,,,,,,,,7.333333333333333,16.566666666666666,,,29.7,
Parkchester and Soundview,2022,CD,,,,,,,,,,,,,6.833333333333333,16.933333333333334,,,32.9,
Pelham - Throgs Neck,2005,UHF42,41.2,37.5,3.4,,,,,,,,,,,,2.7,3.2,,
Pelham - Throgs Neck,2007,UHF42,,,,121.1,89.69999999999999,19.1,,,,4.4,28.4,73.6,,,,,,24.4
Pelham - Throgs Neck,2009,UHF34,,,,,,,,,,,,,11.433333333333332,23.133333333333336,,,26.7,
Pelham - Throgs Neck,2009,UHF42,,,,,,,,,,,,,11.433333333333332,23.133333333333336,,,26.7,
Pelham - Throgs Neck,2010,UHF34,,,,,,,,,,,,,10.566666666666666,20.933333333333334,,,31.5,
Pelham - Throgs Neck,2010,UHF42,59.7,54.6,4.1,,,,,,,,,,10.566666666666666,20.933333333333334,,,31.5,
Pelham - Throgs Neck,2011,UHF34,,,,,,,,,,,,,11.766666666666666,22.133333333333336,,,34.2,
Pelham - Throgs Neck,2011,UHF42,,,,89.7,87.05,22.950000000000003,,,,4.5,19.3,54.5,11.766666666666666,22.133333333333336,1.3,2.0,34.2,19.7
Pelham - Throgs Neck,2012,UHF34,,,,,,,,,,,,,9.666666666666666,19.466666666666665,,,35.4,
Pelham - Throgs Neck,2012,UHF42,,,,,,,,,,,,,9.666666666666666,19.466666666666665,,,35.4,
Pelham - Throgs Neck,2013,UHF34,,,,,,,,,,,,,9.833333333333334,18.566666666666666,,,32.1,
Pelham - Throgs Neck,2013,UHF42,,,,,,,24.9,0.5,4.4,,,,9.833333333333334,18.566666666666666,,,32.1,
Pelham - Throgs Neck,2014,UHF34,,,,,,,,,,,,,9.9,20.033333333333335,,,31.9,
Pelham - Throgs Neck,2014,UHF42,,,,96.35,121.15,23.5,,,,5.5,13.9,45.4,9.9,20.033333333333335,1.0,1.6,31.9,13.9
Pelham - Throgs Neck,2015,UHF34,,,,,,,,,,,,,9.5,19.4,,,31.4,
Pelham - Throgs Neck,2015,UHF42,,,,,,,23.6,0.4,2.8,,,,9.5,19.4,,,31.4,
Pelham - Throgs Neck,2016,UHF34,,,,,,,,,,,,,7.8999999999999995,18.066666666666666,,,33.6,
Pelham - Throgs Neck,2016,UHF42,,,,,,,,,,,,,7.8999999999999995,18.066666666666666,,,33.6,
Pelham - Throgs Neck,2017,UHF34,,,,,,,,,,,,,8.333333333333334,19.566666666666666,,,29.8,
Pelham - Throgs Neck,2017,UHF42,,,,74.9,95.75,17.85,,,,4.8,19.2,42.8,8.333333333333334,19.566666666666666,,,29.8,15.9
Pelham - Throgs Neck,2018,UHF34,,,,,,,,,,,,,7.833333333333333,17.53333333333333,,,31.5,
Pelham - Throgs Neck,2018,UHF42,,,,,,,,,,,,,7.833333333333333,17.53333333333333,,,31.5,
Pelham - Throgs Neck,2019,UHF34,,,,,,,,,,,,,7.266666666666667,16.233333333333334,,,30.9,
Pelham - Throgs Neck,2019,UHF42,64.5,57.8,5.3,57.0,80.5,13.5,,,,5.0,11.0,37.0,7.266666666666667,16.233333333333334,,,30.9,10.0
Pelham - Throgs Neck,2020,UHF34,,,,,,,,,,,,,6.833333333333333,16.833333333333332,,,32.1,
Pelham - Throgs Neck,2020,UHF42,,,,,,,,,,,,,6.833333333333333,16.833333333333332,,,32.1,
Pelham - Throgs Neck,2021,UHF34,,,,,,,,,,,,,7.233333333333333,15.966666666666669,,,30.3,
Pelham - Throgs Neck,2021,UHF42,,,,,,,,,,,,,7.233333333333333,15.966666666666669,,,30.3,
Pelham - Throgs Neck,2022,UHF34,,,,,,,,,,,,,6.766666666666667,16.533333333333335,,,33.3,
Pelham - Throgs Neck,2022,UHF42,,,,,,,,,,,,,6.766666666666667,16.533333333333335,,,33.3,
Port Richmond,2005,UHF42,17.6,16.7,0.6,,,,,,,,,,,,2.5,2.4,,
Port Richmond,2007,UHF42,,,,84.75,75.4,14.2,,,,5.6,25.5,65.6,,,,,,18.5
Port Richmond,2009,UHF42,,,,,,,,,,,,,11.166666666666666,22.03333333333333,,,24.4,
Port Richmond,2010,UHF42,16.9,15.4,1.1,,,,,,,,,,10.0,19.900000000000002,,,30.950000000000003,
Port Richmond,2011,UHF42,,,,78.25,101.75,16.65,,,,5.7,16.4,49.1,11.066666666666668,21.900000000000002,1.2,1.8,31.0,16.6
Port Richmond,2012,UHF42,,,,,,,,,,,,,9.1,18.866666666666667,,,31.1,
Port Richmond,2013,UHF42,,,,,,,2.8,0.0,0.0,,,,9.333333333333334,19.0,,,28.8,
Port Richmond,2014,UHF42,,,,69.95,92.0,16.05,,,,5.0,12.5,41.1,9.8,18.366666666666667,0.7,1.4,30.2,14.0
Port Richmond,2015,UHF42,,,,,,,2.8,0.0,0.0,,,,8.799999999999999,17.73333333333333,,,30.0,
Port Richmond,2016,UHF42,,,,,,,,,,,,,7.866666666666667,17.566666666666666,,,33.4,
Port Richmond,2017,UHF42,,,,56.25,91.25,16.2,,,,5.2,17.9,41.9,7.733333333333333,17.266666666666666,,,27.0,17.4
Port Richmond,2018,UHF42,,,,,,,,,,,,,7.599999999999999,17.233333333333334,,,28.5,
Port Richmond,2019,UHF42,17.0,14.9,1.4,51.0,74.0,12.0,,,,5.0,11.0,38.0,7.0,16.7,,,27.3,10.0
Port Richmond,2020,UHF42,,,,,,,,,,,,,6.733333333333334,15.299999999999999,,,27.0,
Port Richmond,2021,UHF42,,,,,,,,,,,,,7.1000000000000005,16.099999999999998,,,28.6,
Port Richmond,2022,UHF42,,,,,,,,,,,,,6.066666666666666,13.766666666666666,,,34.2,
Queens,2005,Borough,47.7,45.2,2.2,,,,,,,,,,,,1.9,2.7,,
Queens,2007,Borough,,,,53.4,44.6,10.700000000000001,,,,4.8,21.8,54.8,,,,,,15.7
Queens,2009,Borough,,,,,,,,,,,,,11.0,22.766666666666666,,,26.9,
Queens,2010,Borough,62.9,59.9,2.1,,,,,,,,,,10.033333333333333,21.133333333333333,,,31.200000000000003,
Queens,2011,Borough,,,,48.95,55.55,10.6,,,,4.5,15.8,40.5,11.033333333333333,22.266666666666666,1.6,2.1,33.7,11.4
Queens,2012,Borough,,,,,,,,,,,,,9.166666666666666,19.266666666666666,,,34.5,
Queens,2013,Borough,,,,,,,16.1,0.3,2.2,,,,9.466666666666667,19.033333333333335,,,31.6,
Queens,2014,Borough,,,,36.900000000000006,52.15,9.75,,,,4.9,11.1,32.8,9.333333333333334,19.8,0.8,1.4,32.4,8.7
Queens,2015,Borough,,,,,,,15.6,0.2,1.4,,,,8.833333333333334,18.633333333333333,,,32.4,
Queens,2016,Borough,,,,,,,,,,,,,7.533333333333334,17.766666666666666,,,34.0,
Queens,2017,Borough,,,,32.599999999999994,47.25,7.0,,,,4.7,15.5,31.4,8.0,18.7,,,30.8,9.6
Queens,2018,Borough,,,,,,,,,,,,,7.666666666666667,17.733333333333334,,,31.5,
Queens,2019,Borough,57.5,53.4,2.8,27.0,41.0,6.0,,,,5.0,8.0,27.0,7.1000000000000005,16.4,,,32.2,5.0
Queens,2020,Borough,,,,,,,,,,,,,6.866666666666667,15.9,,,30.5,
Queens,2021,Borough,,,,,,,,,,,,,7.1000000000000005,15.733333333333334,,,30.9,
Queens,2022,Borough,,,,,,,,,,,,,6.266666666666667,15.200000000000001,,,34.5,
Queens Village,2005,CD,59.4,57.6,1.6,,,,,,,,,,,,,,,
Queens Village,2009,CD,,,,,,,,,,,,,10.266666666666666,20.633333333333333,,,27.8,
Queens Village,2010,CD,77.2,75.2,1.3,,,,,,,,,,9.533333333333333,19.599999999999998,,,31.549999999999997,
Queens Village,2011,CD,,,,,,,,,,,,,10.466666666666667,20.133333333333333,1.1,1.8,33.7,
Queens Village,2012,CD,,,,,,,,,,,,,8.666666666666666,17.466666666666665,,,35.0,
Queens Village,2013,CD,,,,,,,,,,,,,9.0,17.366666666666667,,,31.9,
Queens Village,2014,CD,,,,,,,,,,,,,8.700000000000001,18.266666666666666,,,33.7,
Queens Village,2015,CD,,,,,,,,,,,,,8.299999999999999,17.366666666666667,,,32.6,
Queens Village,2016,CD,,,,,,,,,,,,,6.833333333333333,16.5,,,34.4,
Queens Village,2017,CD,,,,,,,,,,,,,7.633333333333334,17.733333333333334,,,31.9,
Queens Village,2018,CD,,,,,,,,,,,,,7.333333333333333,16.733333333333334,,,31.9,
Queens Village,2019,CD,74.9,72.4,1.6,,,,,,,,,,6.633333333333333,15.200000000000001,,,33.6,
Queens Village,2020,CD,,,,,,,,,,,,,6.533333333333334,13.9,,,30.0,
Queens Village,2021,CD,,,,,,,,,,,,,6.8999999999999995,15.033333333333333,,,31.3,
Queens Village,2022,CD,,,,,,,,,,,,,5.966666666666666,14.366666666666667,,,34.7,
Rego Park and Forest Hills,2005,CD,91.2,85.5,5.1,,,,,,,,,,,,,,,
Rego Park and Forest Hills,2009,CD,,,,,,,,,,,,,11.6,25.599999999999998,,,24.5,
Rego Park and Forest Hills,2010,CD,116.6,111.1,3.7,,,,,,,,,,10.566666666666668,23.433333333333334,,,29.7,
Rego Park and Forest Hills,2011,CD,,,,,,,,,,,,,11.333333333333334,25.066666666666666,1.7,2.3,32.2,
Rego Park and Forest Hills,2012,CD,,,,,,,,,,,,,9.533333333333333,21.8,,,32.5,
Rego Park and Forest Hills,2013,CD,,,,,,,,,,,,,9.799999999999999,21.400000000000002,,,30.0,
Rego Park and Forest Hills,2014,CD,,,,,,,,,,,,,9.733333333333333,21.766666666666666,,,30.6,
Rego Park and Forest Hills,2015,CD,,,,,,,,,,,,,9.033333333333333,20.166666666666668,,,31.1,
Rego Park and Forest Hills,2016,CD,,,,,,,,,,,,,7.866666666666667,19.233333333333334,,,32.7,
Rego Park and Forest Hills,2017,CD,,,,,,,,,,,,,8.066666666666668,20.0,,,29.2,
Rego Park and Forest Hills,2018,CD,,,,,,,,,,,,,7.8,18.96666666666667,,,30.4,
Rego Park and Forest Hills,2019,CD,92.1,85.6,4.3,,,,,,,,,,7.133333333333333,17.099999999999998,,,31.0,
Rego Park and Forest Hills,2020,CD,,,,,,,,,,,,,6.933333333333334,17.066666666666666,,,30.0,
Rego Park and Forest Hills,2021,CD,,,,,,,,,,,,,7.033333333333334,16.0,,,30.2,
Rego Park and Forest Hills,2022,CD,,,,,,,,,,,,,6.233333333333333,15.700000000000001,,,33.9,
Ridgewood - Forest Hills,2005,UHF42,59.6,56.5,2.7,,,,,,,,,,,,2.0,3.0,,
Ridgewood - Forest Hills,2007,UHF42,,,,35.05,28.299999999999997,10.85,,,,6.7,25.2,72.0,,,,,,18.3
Ridgewood - Forest Hills,2009,UHF34,,,,,,,,,,,,,11.433333333333332,24.633333333333336,,,25.6,
Ridgewood - Forest Hills,2009,UHF42,,,,,,,,,,,,,11.433333333333332,24.633333333333336,,,25.6,
Ridgewood - Forest Hills,2010,UHF34,,,,,,,,,,,,,10.299999999999999,22.5,,,30.599999999999998,
Ridgewood - Forest Hills,2010,UHF42,70.6,68.3,1.4,,,,,,,,,,10.299999999999999,22.5,,,30.599999999999998,
Ridgewood - Forest Hills,2011,UHF34,,,,,,,,,,,,,11.233333333333334,24.166666666666668,,,33.0,
Ridgewood - Forest Hills,2011,UHF42,,,,33.0,36.45,9.7,,,,5.5,15.7,45.7,11.233333333333334,24.166666666666668,1.5,2.1,33.0,12.4
Ridgewood - Forest Hills,2012,UHF34,,,,,,,,,,,,,9.333333333333334,20.900000000000002,,,33.3,
Ridgewood - Forest Hills,2012,UHF42,,,,,,,,,,,,,9.333333333333334,20.900000000000002,,,33.3,
Ridgewood - Forest Hills,2013,UHF34,,,,,,,,,,,,,9.6,20.633333333333333,,,30.8,
Ridgewood - Forest Hills,2013,UHF42,,,,,,,23.6,0.3,2.7,,,,9.6,20.633333333333333,,,30.8,
Ridgewood - Forest Hills,2014,UHF34,,,,,,,,,,,,,9.666666666666666,20.833333333333332,,,31.3,
Ridgewood - Forest Hills,2014,UHF42,,,,29.05,38.55,9.1,,,,6.0,11.2,39.0,9.666666666666666,20.833333333333332,1.0,1.6,31.3,10.7
Ridgewood - Forest Hills,2015,UHF34,,,,,,,,,,,,,8.966666666666667,19.433333333333334,,,31.8,
Ridgewood - Forest Hills,2015,UHF42,,,,,,,22.5,0.2,1.3,,,,8.966666666666667,19.433333333333334,,,31.8,
Ridgewood - Forest Hills,2016,UHF34,,,,,,,,,,,,,7.933333333333333,18.566666666666666,,,33.5,
Ridgewood - Forest Hills,2016,UHF42,,,,,,,,,,,,,7.933333333333333,18.566666666666666,,,33.5,
Ridgewood - Forest Hills,2017,UHF34,,,,,,,,,,,,,8.033333333333333,19.2,,,30.1,
Ridgewood - Forest Hills,2017,UHF42,,,,22.5,30.849999999999998,5.95,,,,5.3,14.5,34.7,8.033333333333333,19.2,,,30.1,10.0
Ridgewood - Forest Hills,2018,UHF34,,,,,,,,,,,,,7.8,18.53333333333333,,,31.0,
Ridgewood - Forest Hills,2018,UHF42,,,,,,,,,,,,,7.8,18.53333333333333,,,31.0,
Ridgewood - Forest Hills,2019,UHF34,,,,,,,,,,,,,7.233333333333333,17.0,,,31.3,
Ridgewood - Forest Hills,2019,UHF42,66.5,63.0,2.0,16.5,24.0,5.0,,,,5.0,7.0,28.0,7.233333333333333,17.0,,,31.3,5.0
Ridgewood - Forest Hills,2020,UHF34,,,,,,,,,,,,,6.8999999999999995,17.166666666666668,,,30.2,
Ridgewood - Forest Hills,2020,UHF42,,,,,,,,,,,,,6.8999999999999995,17.166666666666668,,,30.2,
Ridgewood - Forest Hills,2021,UHF34,,,,,,,,,,,,,7.166666666666667,16.266666666666666,,,30.5,
Ridgewood - Forest Hills,2021,UHF42,,,,,,,,,,,,,7.166666666666667,16.266666666666666,,,30.5,
Ridgewood - Forest Hills,2022,UHF34,,,,,,,,,,,,,6.333333333333333,15.566666666666665,,,34.2,
Ridgewood - Forest Hills,2022,UHF42,,,,,,,,,,,,,6.333333333333333,15.566666666666665,,,34.2,
Ridgewood and Maspeth,2005,CD,49.4,46.8,2.3,,,,,,,,,,,,,,,
Ridgewood and Maspeth,2009,CD,,,,,,,,,,,,,11.700000000000001,24.566666666666666,,,26.1,
Ridgewood and Maspeth,2010,CD,52.2,49.9,1.7,,,,,,,,,,10.533333333333333,22.433333333333334,,,30.950000000000003,
Ridgewood and Maspeth,2011,CD,,,,,,,,,,,,,11.5,24.166666666666668,1.4,2.0,33.3,
Ridgewood and Maspeth,2012,CD,,,,,,,,,,,,,9.6,20.933333333333334,,,33.7,
Ridgewood and Maspeth,2013,CD,,,,,,,,,,,,,9.833333333333334,20.7,,,31.1,
Ridgewood and Maspeth,2014,CD,,,,,,,,,,,,,10.033333333333333,20.900000000000002,,,31.5,
Ridgewood and Maspeth,2015,CD,,,,,,,,,,,,,9.366666666666667,19.566666666666666,,,32.1,
Ridgewood and Maspeth,2016,CD,,,,,,,,,,,,,8.333333333333334,18.7,,,33.8,
Ridgewood and Maspeth,2017,CD,,,,,,,,,,,,,8.4,19.233333333333334,,,30.3,
Ridgewood and Maspeth,2018,CD,,,,,,,,,,,,,8.200000000000001,19.099999999999998,,,30.9,
Ridgewood and Maspeth,2019,CD,60.3,56.6,2.5,,,,,,,,,,7.666666666666667,17.933333333333334,,,30.9,
Ridgewood and Maspeth,2020,CD,,,,,,,,,,,,,7.066666666666666,17.96666666666667,,,30.2,
Ridgewood and Maspeth,2021,CD,,,,,,,,,,,,,7.666666666666667,17.766666666666666,,,29.7,
Ridgewood and Maspeth,2022,CD,,,,,,,,,,,,,6.5,16.3,,,34.0,
Riverdale and Fieldston,2005,CD,32.5,30.1,2.0,,,,,,,,,,,,,,,
Riverdale and Fieldston,2009,CD,,,,,,,,,,,,,12.033333333333333,23.633333333333336,,,23.7,
Riverdale and Fieldston,2010,CD,40.2,37.0,2.2,,,,,,,,,,11.133333333333333,19.900000000000002,,,30.2,
Riverdale and Fieldston,2011,CD,,,,,,,,,,,,,12.033333333333333,20.866666666666667,1.6,2.2,31.3,
Riverdale and Fieldston,2012,CD,,,,,,,,,,,,,9.766666666666667,18.566666666666666,,,33.8,
Riverdale and Fieldston,2013,CD,,,,,,,,,,,,,10.066666666666668,18.5,,,30.4,
Riverdale and Fieldston,2014,CD,,,,,,,,,,,,,10.033333333333333,17.733333333333334,,,30.5,
Riverdale and Fieldston,2015,CD,,,,,,,,,,,,,9.666666666666666,17.766666666666666,,,28.8,
Riverdale and Fieldston,2016,CD,,,,,,,,,,,,,7.933333333333334,16.166666666666668,,,32.5,
Riverdale and Fieldston,2017,CD,,,,,,,,,,,,,8.266666666666667,18.2,,,27.7,
Riverdale and Fieldston,2018,CD,,,,,,,,,,,,,7.766666666666667,16.266666666666666,,,30.0,
Riverdale and Fieldston,2019,CD,56.0,52.1,2.7,,,,,,,,,,7.2,14.066666666666668,,,28.6,
Riverdale and Fieldston,2020,CD,,,,,,,,,,,,,6.466666666666666,16.366666666666667,,,28.7,
Riverdale and Fieldston,2021,CD,,,,,,,,,,,,,7.166666666666667,14.466666666666667,,,29.1,
Riverdale and Fieldston,2022,CD,,,,,,,,,,,,,6.766666666666667,14.966666666666669,,,30.2,
Rockaway and Broad Channel,2005,CD,13.8,13.3,0.5,,,,,,,,,,,,,,,
Rockaway and Broad Channel,2009,CD,,,,,,,,,,,,,9.533333333333333,14.633333333333333,,,33.7,
Rockaway and Broad Channel,2010,CD,16.9,16.4,0.3,,,,,,,,,,8.866666666666667,15.0,,,34.85,
Rockaway and Broad Channel,2011,CD,,,,,,,,,,,,,9.766666666666667,14.766666666666666,0.8,1.5,39.1,
Rockaway and Broad Channel,2012,CD,,,,,,,,,,,,,7.833333333333333,12.299999999999999,,,40.4,
Rockaway and Broad Channel,2013,CD,,,,,,,,,,,,,8.733333333333333,13.066666666666668,,,36.9,
Rockaway and Broad Channel,2014,CD,,,,,,,,,,,,,8.333333333333334,14.533333333333333,,,36.3,
Rockaway and Broad Channel,2015,CD,,,,,,,,,,,,,7.633333333333334,13.633333333333333,,,37.5,
Rockaway and Broad Channel,2016,CD,,,,,,,,,,,,,6.266666666666667,11.866666666666665,,,38.3,
Rockaway and Broad Channel,2017,CD,,,,,,,,,,,,,7.1000000000000005,13.733333333333333,,,35.3,
Rockaway and Broad Channel,2018,CD,,,,,,,,,,,,,6.966666666666666,10.433333333333334,,,35.3,
Rockaway and Broad Channel,2019,CD,15.1,14.2,0.6,,,,,,,,,,6.3,10.333333333333334,,,37.5,
Rockaway and Broad Channel,2020,CD,,,,,,,,,,,,,5.8999999999999995,11.299999999999999,,,31.6,
Rockaway and Broad Channel,2021,CD,,,,,,,,,,,,,6.466666666666666,11.733333333333334,,,34.9,
Rockaway and Broad Channel,2022,CD,,,,,,,,,,,,,5.5,11.333333333333334,,,37.6,
Rockaways,2005,UHF42,13.7,13.1,0.5,,,,,,,,,,,,1.4,2.0,,
Rockaways,2007,UHF42,,,,106.35,97.0,23.75,,,,11.7,28.8,101.1,,,,,,30.6
Rockaways,2009,UHF34,,,,,,,,,,,,,9.533333333333333,14.766666666666666,,,33.6,
Rockaways,2009,UHF42,,,,,,,,,,,,,9.533333333333333,14.766666666666666,,,33.6,
Rockaways,2010,UHF34,,,,,,,,,,,,,8.9,15.1,,,34.75,
Rockaways,2010,UHF42,16.3,15.9,0.4,,,,,,,,,,8.9,15.100000000000001,,,34.75,
Rockaways,2011,UHF34,,,,,,,,,,,,,9.766666666666667,14.866666666666667,,,39.0,
Rockaways,2011,UHF42,,,,79.8,98.55000000000001,16.3,,,,9.0,19.8,69.8,9.766666666666667,14.866666666666665,0.8,1.4,39.0,18.8
Rockaways,2012,UHF34,,,,,,,,,,,,,7.833333333333333,12.433333333333332,,,40.3,
Rockaways,2012,UHF42,,,,,,,,,,,,,7.833333333333333,12.433333333333332,,,40.3,
Rockaways,2013,UHF34,,,,,,,,,,,,,8.766666666666666,13.199999999999998,,,36.8,
Rockaways,2013,UHF42,,,,,,,6.1,0.0,0.0,,,,8.766666666666666,13.199999999999998,,,36.8,
Rockaways,2014,UHF34,,,,,,,,,,,,,8.333333333333334,14.633333333333333,,,36.3,
Rockaways,2014,UHF42,,,,50.099999999999994,81.8,12.8,,,,9.4,13.9,49.5,8.333333333333334,14.633333333333333,0.6,1.1,36.3,10.2
Rockaways,2015,UHF34,,,,,,,,,,,,,7.633333333333334,13.766666666666666,,,37.4,
Rockaways,2015,UHF42,,,,,,,6.1,0.0,0.0,,,,7.633333333333334,13.766666666666666,,,37.4,
Rockaways,2016,UHF34,,,,,,,,,,,,,6.266666666666667,11.966666666666667,,,38.2,
Rockaways,2016,UHF42,,,,,,,,,,,,,6.266666666666667,11.966666666666667,,,38.2,
Rockaways,2017,UHF34,,,,,,,,,,,,,7.1000000000000005,13.866666666666667,,,35.2,
Rockaways,2017,UHF42,,,,47.0,73.9,7.9,,,,7.7,21.0,50.2,7.1000000000000005,13.866666666666667,,,35.2,16.9
Rockaways,2018,UHF34,,,,,,,,,,,,,6.966666666666666,10.533333333333333,,,35.2,
Rockaways,2018,UHF42,,,,,,,,,,,,,6.966666666666666,10.533333333333333,,,35.2,
Rockaways,2019,UHF34,,,,,,,,,,,,,6.3,10.433333333333334,,,37.4,
